987102691eb1d11d7f816e67c9184f189a43d289536fda30ebe4b877374393da75c29, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Top Bun,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Bottom Bun,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,Checked,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
547769560ff58742fdbcc9afdef4ea53f44a3c927200938206ecd0486316d407a07a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,Checked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Oscar,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Meijer,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,Checked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
56222e7c52d0a2a57af8dbf5d5799b0f309c9c7da4eb03d02693b0c259ac7df714a11, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,John,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Pork,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
2965138fbb6d50f0d22d93939e447f7e1a937b6dc82e109ae9a0d4cf02c87c5c75642, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,Checked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,Checked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,4,MC,,How many letters are in the alphabet?,False,1,7,Checked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,1,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Hugh Jackman,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Caillou,0,1
223214ff896b69a8ff7891b9d05ac68d67072fca2358581e5f4e2789bf1432cbca077, 1,1/13/2026 12:57 PM,1/13/2026 1:01 PM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
